CC_num,SCA_A_ID,SCA_B_ID,LpGBT_L0_ID,LpGBT_L1_ID,L0_EOM_IEO,L1_EOM_IEO,20_SCA_A_recorded_temp,20_SCA_A_slope,20_SCA_A_offset,20_SCA_A_current,20_SCA_A_date,20_SCA_B_recorded_temp,20_SCA_B_slope,20_SCA_B_offset,20_SCA_B_current,20_SCA_B_date,10_SCA_A_recorded_temp,10_SCA_A_slope,10_SCA_A_offset,10_SCA_A_current,10_SCA_A_date,10_SCA_B_recorded_temp,10_SCA_B_slope,10_SCA_B_offset,10_SCA_B_current,10_SCA_B_date,-30_SCA_A_recorded_temp,-30_SCA_A_slope,-30_SCA_A_offset,-30_SCA_A_current,-30_SCA_A_date,-30_SCA_B_recorded_temp,-30_SCA_B_slope,-30_SCA_B_offset,-30_SCA_B_current,-30_SCA_B_date,in_range
467,0xd7e1,0xd7e8,None,None,12.5,14.5,21.987869077592123,0.00024571148170657704,-0.0007922379666793211,0.00010151305485821847,2025-03-20 11:54:01.520681,21.987869077592123,0.0002452635127637656,-0.00030389948492226537,9.844363984043231e-05,2025-03-20 11:54:01.520681,11.784542610818647,0.00024540962497879976,-0.000758032396825481,0.00010159370902859696,2025-03-20 12:16:58.214063,11.784542610818647,0.0002452286485401176,-0.0003714734772639061,9.85340174822947e-05,2025-03-20 12:16:58.214063,-28.3852140077821,0.00024407916034920615,-0.0006572709406535426,0.0001017034107601518,2025-03-20 13:14:34.519873,-28.3852140077821,0.00024484085545182615,-0.0003604888681918994,9.88558087992955e-05,2025-03-20 13:14:34.519873,True
468,0xdb09,0xdb23,None,None,20.0,18.0,15.934233615625239,0.0002441434678401975,-0.0011471303209082961,9.025937052422382e-05,2025-03-21 09:42:35.571507,15.934233615625239,0.0002438354438479015,-0.0011244987533407524,9.062769193257779e-05,2025-03-21 09:42:35.571507,11.039520866712444,0.0002440177546334733,-0.0011766705341870742,9.017662336301908e-05,2025-03-21 09:50:37.892025,11.039520866712444,0.0002433651861363812,-0.0013225555913333742,9.032315517220189e-05,2025-03-21 09:50:37.892025,-28.281071183337147,0.00024295054999792358,-0.0012775071849996933,8.968708381191682e-05,2025-03-21 10:15:14.459693,-28.281071183337147,0.0002409762371317551,-0.0013895656775106402,8.986773664245945e-05,2025-03-21 10:15:14.459693,False
469,0xd6c8,0xd6e2,None,None,17.5,17.5,22.32700083924621,0.000245028754409105,-0.0012833982787737175,0.00010152613787527782,2025-03-21 09:17:39.601842,15.934233615625239,0.0002444706942678239,-0.000987249037017468,9.969601393780365e-05,2025-03-21 09:42:35.578292,11.039520866712444,0.0002452720287416809,-0.0011532700518776529,0.00010179415478608364,2025-03-21 09:50:37.899156,11.039520866712444,0.0002442977132648387,-0.0012206269605202213,9.942993533039652e-05,2025-03-21 09:50:37.899156,-28.281071183337147,0.000245723224322667,-0.0012311634069027133,0.00010192070250877836,2025-03-21 10:15:14.468821,-28.281071183337147,0.00024288359602278814,-0.0013489008683408854,9.903124148463473e-05,2025-03-21 10:15:14.468821,True
470,0xd7cb,0xd7b5,0xca97e42,0xe4a99618,12.0,6.0,23.822384985122454,0.00024578181927385425,-0.00013280846530139279,0.00010067877181517294,2025-04-21 12:11:45.709880,22.073319600213622,0.0002458571922485496,-0.0007311613932076133,0.00010284607659796335,2025-04-17 10:19:12.353999,11.72312504768444,0.0002461904434023045,-0.0008102421715885377,0.00010037318693247389,2025-04-17 10:35:46.884621,11.72312504768444,0.0002462988396055629,-0.0004314947462139007,0.00010345043531078897,2025-04-17 10:35:46.884621,-28.281071183337147,0.000246958340721607,-0.00123517401107881,0.00010042493217912622,2025-03-21 10:15:14.478694,-28.144884412909132,0.0002475469215069665,-0.0003124607016227743,0.00010442291615710927,2025-04-17 11:10:45.828966,True
471,0xd790,0xd784,None,None,19.5,19.666666666666668,15.934233615625239,0.000244927585401917,-0.001099593678320132,0.00010134888762880528,2025-03-21 09:42:35.594899,15.934233615625239,0.0002459086834503674,-0.00032479305678356774,9.880701909623915e-05,2025-03-21 09:42:35.594899,11.039520866712444,0.00024504447245264746,-0.0013565844612858924,0.00010118092577194626,2025-03-21 09:50:37.919038,11.039520866712444,0.0002459984056618616,-0.0006818732941124006,9.853793194628164e-05,2025-03-21 09:50:37.919038,-28.281071183337147,0.00024507120440534516,-0.001476604317480923,0.00010169730108633964,2025-03-21 10:15:14.488717,-28.281071183337147,0.00024613888181235655,-0.0008049259933358144,9.850837668017754e-05,2025-03-21 10:15:14.488717,True
472,0xd675,0xd677,None,None,16.0,10.0,15.934233615625239,0.0002456233056114739,-0.0008348209003707363,0.00010201425481804029,2025-03-21 09:42:35.603286,15.934233615625239,0.00024576889675400254,-0.0005616893841901005,9.996894925651103e-05,2025-03-21 09:42:35.603286,11.039520866712444,0.0002458421885378529,-0.0012068479151850497,0.00010173839336101055,2025-03-21 09:50:37.928781,11.039520866712444,0.00024594413867473733,-0.0007944885082901143,9.979287750453167e-05,2025-03-21 09:50:37.928781,-28.281071183337147,0.00024652946314979076,-0.0013764553038975724,0.00010167129516434686,2025-03-21 10:15:14.497000,-28.281071183337147,0.0002467680197752109,-0.0008717834240136169,9.985161217097701e-05,2025-03-21 10:15:14.497000,True
473,0xd91a,0xd933,None,None,16.5,18.0,15.934233615625239,0.0002451286243262014,-0.0002528869927713173,0.00010177025395865957,2025-03-21 09:42:35.611995,15.934233615625239,0.00024548345371447724,-0.00018807758653927031,9.876350898103979e-05,2025-03-21 09:42:35.611995,11.039520866712444,0.00024535700687077335,-0.0006803148348849541,0.0001014600543646345,2025-03-21 09:50:37.938505,11.039520866712444,0.00024559670477126245,-0.000605393673768384,9.844886736934295e-05,2025-03-21 09:50:37.938505,-28.281071183337147,0.00024541612470825315,-0.0008135467385405049,0.00010163202928325519,2025-03-21 10:15:14.505112,-28.281071183337147,0.0002453663775311018,-0.0007608538128147657,9.85044499522131e-05,2025-03-21 10:15:14.505112,True
474,0xd796,0xd7ba,None,None,12.0,13.0,15.934233615625239,0.00024407943804805103,-0.0004359691591737658,9.327336174251028e-05,2025-03-21 09:42:35.625206,15.934233615625239,0.00024488254770128984,-0.00023176877657504757,9.900445248832071e-05,2025-03-21 09:42:35.625206,11.039520866712444,0.00024412024973019658,-0.0007159697510971674,9.305875181777193e-05,2025-03-21 09:50:37.952917,11.039520866712444,0.0002448734790641213,-0.0006329558629249443,9.872518213305902e-05,2025-03-21 09:50:37.952917,-28.281071183337147,0.000242557619779097,-0.0007176331336974373,9.283135821912098e-05,2025-03-21 10:15:14.513582,-28.281071183337147,0.00024423481340126477,-0.0008492499020607558,9.87652353921761e-05,2025-03-21 10:15:14.513582,True
475,0xd8cf,0xd8e8,None,None,16.0,9.0,22.32700083924621,0.00024534938171283594,-0.0012454824419900201,0.00010105435173195499,2025-03-21 09:17:39.648744,15.934233615625239,0.00024521324208828365,0.00016474025319701546,9.869840945396085e-05,2025-03-21 09:42:35.633231,11.039520866712444,0.00024593211259270694,-0.0008321489959712269,0.00010156646136634793,2025-03-21 09:50:37.961108,11.039520866712444,0.0002452821492171576,-0.00028748550448692844,9.838813155171059e-05,2025-03-21 09:50:37.961108,-28.281071183337147,0.0002474067046021531,-0.0009321587550950028,0.00010179595196172731,2025-03-21 10:15:14.522773,-28.281071183337147,0.00024495936711308147,-0.0004689489497469168,9.846495151708131e-05,2025-03-21 10:15:14.522773,True
476,0xdae0,0xdaf7,None,None,18.0,17.5,15.934233615625239,0.00024492063394980333,-0.00024393998334254485,0.00010139876135648524,2025-03-21 09:42:35.643175,15.934233615625239,0.0002446721532007923,-0.0002679645566701083,9.453237448653012e-05,2025-03-21 09:42:35.643175,11.039520866712444,0.0002450326085944684,-0.0007428331378662723,0.00010099616559745774,2025-03-21 09:50:37.970866,11.039520866712444,0.0002445618171017246,-0.0006667623884343832,9.414001935330434e-05,2025-03-21 09:50:37.970866,-28.281071183337147,0.0002442243625392485,-0.0008834839909919179,0.000100995241545507,2025-03-21 10:15:14.532570,-28.281071183337147,0.00024357753715067236,-0.0008639037763909507,9.369354070700621e-05,2025-03-21 10:15:14.532570,True
477,0xd814,0xd82a,None,None,11.0,10.0,15.934233615625239,0.0002453060744417783,0.0004592175020632361,9.314254755525284e-05,2025-03-21 09:42:35.651878,22.32700083924621,0.000245649398154003,-0.0004146972087271106,9.97824233629453e-05,2025-03-21 09:17:39.664599,11.039520866712444,0.0002454451622936989,-3.475632702970577e-05,9.265191822449029e-05,2025-03-21 09:50:37.980953,11.039520866712444,0.00024538448713899594,-8.612445735911578e-06,0.00010029474220651757,2025-03-21 09:50:37.980953,-28.281071183337147,0.0002453208377319805,-0.00030136347590753454,9.206673566843774e-05,2025-03-21 10:15:14.542081,-28.281071183337147,0.00024540738698157586,-0.0002798351317269132,0.00010023430535506199,2025-03-21 10:15:14.542081,True
478,0xd8b0,0xd8c9,0xa42a62b9,0x4ca8abe5,19.0,17.0,22.073319600213622,0.0002457895936874609,-0.001194956110142642,9.57156272452882e-05,2025-04-17 10:19:12.376856,22.073319600213622,0.0002457289232591483,-0.00077233026065604,0.00010196964028986732,2025-04-17 10:19:12.376856,11.72312504768444,0.0002460753658188055,-0.0012370182160789667,9.586370972945208e-05,2025-04-17 10:35:46.906045,11.72312504768444,0.00024648923834351654,-0.000705077248428776,0.0001023411988775294,2025-04-17 10:35:46.906045,-28.73769741359579,0.0002483484654486702,-0.000748794435452893,9.734875468990483e-05,2025-04-17 15:24:24.925212,-28.144884412909132,0.00024811826727790854,-0.0005675589822351501,0.00010318073442351488,2025-04-17 11:10:45.854985,False
479,0xd7e0,0xd7e9,None,None,21.0,17.0,22.15609979400321,0.0002455290419831385,-0.00102094306175321,9.449164017602131e-05,2025-03-21 14:11:34.712395,22.15609979400321,0.0002453309282216942,-0.001222456273724637,0.00010189330354031136,2025-03-21 14:11:34.712395,11.781872281986722,0.0002455671757237508,-0.0009979877231465206,9.449872253005963e-05,2025-03-21 14:27:02.123315,11.781872281986722,0.0002455328899347157,-0.0012357310137801614,0.00010208922373824,2025-03-21 14:27:02.123315,-28.310444800488288,0.0002457797917363413,-0.0010650410594648108,9.449497067637709e-05,2025-03-21 14:55:55.956588,-28.310444800488288,0.0002461720423253079,-0.0012193052406786475,0.00010271328636790143,2025-03-21 14:55:55.956588,True
480,0xdadc,0xdaf1,None,None,18.5,8.5,22.15609979400321,0.0002450770437412644,-0.001318887749376052,0.00010367558930026795,2025-03-21 14:11:34.719966,22.15609979400321,0.00024465802173944453,-0.001134768651739504,9.692527606980131e-05,2025-03-21 14:11:34.719966,11.781872281986722,0.00024526384902142436,-0.0013616936942789648,0.00010381782174303415,2025-03-21 14:27:02.130350,11.781872281986722,0.0002449565575602783,-0.0011934298322810455,9.698541664476728e-05,2025-03-21 14:27:02.130350,-28.310444800488288,0.00024548749824354393,-0.0013229206164996343,0.00010432594237875098,2025-03-21 14:55:55.966799,-28.310444800488288,0.0002456151418354368,-0.001228716763071458,9.712033449872596e-05,2025-03-21 14:55:55.966799,True
481,0xd84c,0xd7dc,None,None,18.5,12.5,22.15609979400321,0.0002454892963229771,-0.0015014959605007538,9.798150758846759e-05,2025-03-21 14:11:34.727476,22.15609979400321,0.0002452710274704128,-0.0009498024889453283,9.450145783525907e-05,2025-03-21 14:11:34.727476,11.781872281986722,0.0002456639035893883,-0.001518352320469596,9.800000858134761e-05,2025-03-21 14:27:02.139252,11.781872281986722,0.00024521987668910507,-0.0009527511477747663,9.451996176304019e-05,2025-03-21 14:27:02.139252,None,None,None,None,None,None,None,None,None,None,None
482,0xd91f,0xd938,None,None,12.5,24.0,22.15609979400321,0.0002448383377359531,-0.0013941535392374416,9.515233526374461e-05,2025-03-21 14:11:34.735159,22.15609979400321,0.00024388924968835716,-0.0008725938095129893,9.713640463405719e-05,2025-03-21 14:11:34.735159,11.781872281986722,0.00024456209237095825,-0.00133020092199021,9.524575517581323e-05,2025-03-21 14:27:02.148157,11.781872281986722,0.0002438395813100048,-0.0009354691289160111,9.710842699769621e-05,2025-03-21 14:27:02.148157,-28.310444800488288,0.0002437060606094555,-0.0013075755593215943,9.531217902076391e-05,2025-03-21 14:55:55.977184,-28.310444800488288,0.00024329285765804134,-0.0010040768914134635,9.705084146542089e-05,2025-03-21 14:55:55.977184,True
483,0xd89f,0xd8b8,None,None,13.0,14.0,22.15609979400321,0.00024513901459604444,-0.0009550756683238126,0.0001007041353969819,2025-03-21 14:11:34.743141,22.15609979400321,0.0002451555808155362,-0.0008529219144853273,0.00010371988724298732,2025-03-21 14:11:34.743141,11.781872281986722,0.00024542262781242333,-0.0009808064765750024,0.00010081194717815932,2025-03-21 14:27:02.162514,11.781872281986722,0.0002458591286203945,-0.0008679994518481782,0.00010415421725263207,2025-03-21 14:27:02.162514,-28.310444800488288,0.00024600316971252323,-0.0010135184901052252,0.00010107462219530654,2025-03-21 14:55:55.987848,-28.310444800488288,0.00024763050073884317,-0.0007637825993745961,0.00010538748236529462,2025-03-21 14:55:55.987848,True
484,0xd803,0xd840,None,None,19.0,18.5,22.15609979400321,0.0002456876048328874,-0.0011369725493945437,9.954821317143839e-05,2025-03-21 14:11:34.751013,22.15609979400321,0.00024495433178404986,-0.0009714538323394861,9.733043452398462e-05,2025-03-21 14:11:34.751013,11.781872281986722,0.0002458899756236135,-0.0011035436848977898,9.98640638679488e-05,2025-03-21 14:27:02.171381,11.781872281986722,0.0002445165033145011,-0.0009488782766755577,9.736720292254412e-05,2025-03-21 14:27:02.171381,-28.310444800488288,0.00024658107014901263,-0.0010596866233474889,0.00010059720403588244,2025-03-21 14:55:55.998482,-28.310444800488288,0.00024340867269196298,-0.0009487745704118145,9.754412583747727e-05,2025-03-21 14:55:55.998482,True
485,0xdacd,0xdae5,None,None,16.5,10.5,22.15609979400321,0.00024631599450149926,-0.0013475135179997766,0.00010815794609929838,2025-03-21 14:11:34.758881,22.15609979400321,0.00024570293173853717,-0.0006135054652469663,0.00010155518023506515,2025-03-21 14:11:34.758881,11.781872281986722,0.0002469627732372256,-0.0013247539348126836,0.00010852741460113199,2025-03-21 14:27:02.180054,11.781872281986722,0.00024644959771705406,-0.0006283636697061445,0.00010189760731160781,2025-03-21 14:27:02.180054,-28.310444800488288,0.0002486244917997738,-0.001163152122909461,0.00010954716221660575,2025-03-21 14:55:56.009119,-28.310444800488288,0.00024832427533894236,-0.0005209474138477832,0.00010290645046337842,2025-03-21 14:55:56.009119,False
486,0xd7e2,0xd7e7,None,None,9.0,11.0,22.15609979400321,0.00024518094483013205,-0.0010866833545933319,9.18337317639237e-05,2025-03-21 14:11:34.766677,22.15609979400321,0.0002449421594623289,-0.000929642009145859,9.233674235552534e-05,2025-03-21 14:11:34.766677,11.781872281986722,0.0002449623057037339,-0.0010875321472651467,9.171814613923753e-05,2025-03-21 14:27:02.189167,11.781872281986722,0.0002446197109159313,-0.0009563685915714437,9.219953564783165e-05,2025-03-21 14:27:02.189167,-28.310444800488288,0.00024408377890307466,-0.0010684609417750401,9.137915029339419e-05,2025-03-21 14:55:56.019836,-28.310444800488288,0.00024347824679228362,-0.0009445619650378378,9.179682225639994e-05,2025-03-21 14:55:56.019836,True
487,0xd794,0xd786,None,None,16.0,12.5,22.15609979400321,0.00024539712005331485,-0.0003514850751819565,9.978563048279101e-05,2025-03-21 14:11:34.780434,22.15609979400321,0.0002453200696998213,-0.00017289453457319803,9.986838204735604e-05,2025-03-21 14:11:34.780434,11.781872281986722,0.00024604404785736933,-0.0003631711246991909,9.993263087439079e-05,2025-03-21 14:27:02.197998,11.781872281986722,0.00024559588238802515,-0.000267345358129889,9.986164336745401e-05,2025-03-21 14:27:02.197998,-28.310444800488288,0.0002477492695142474,-0.00026339691411947364,0.00010049271854384607,2025-03-21 14:55:56.036888,-28.310444800488288,0.0002461330047936261,-0.0003195729282554627,9.99422077742989e-05,2025-03-21 14:55:56.036888,True
488,0xdade,0xdaf4,None,None,10.5,25.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
489,0xdb4f,0xdb52,None,None,6.5,5.5,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
490,0xdace,0xdae6,None,None,24.0,5.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
491,0xd8c5,0xd8c8,None,None,19.5,11.5,22.137407492179747,0.00024503276402705745,-0.0016678878803689234,9.979969462350924e-05,2025-03-24 10:01:17.255948,22.137407492179747,0.000245747631928194,-0.001526865302450886,9.470749158800255e-05,2025-03-24 10:01:17.255948,11.699092088197148,0.00024377639291787493,-0.0015319763030345879,9.997434835041176e-05,2025-03-24 10:19:22.739844,11.699092088197148,0.0002454488367674311,-0.0013907303162551399,9.477339902067533e-05,2025-03-24 10:19:22.739844,-28.41458762493324,0.00023941934756490087,-0.001327617990952823,0.00010034364919570152,2025-03-24 11:05:17.355855,-28.41458762493324,0.00024497931271543996,-0.0013585329400315205,9.470992889750447e-05,2025-03-24 11:05:17.355855,False
492,0xd81e,0xd84f,None,None,9.0,15.0,22.137407492179747,0.0002460340133042618,-0.0012304921759035414,9.664656878212155e-05,2025-03-24 10:01:17.263757,22.137407492179747,0.0002456791477570906,-0.0012706866844514608,9.328955134291277e-05,2025-03-24 10:01:17.263757,11.699092088197148,0.00024585053169592203,-0.0011747576326598952,9.67229567100207e-05,2025-03-24 10:19:22.746453,11.699092088197148,0.00024550279092705566,-0.0012381566343380168,9.31816649457183e-05,2025-03-24 10:19:22.746453,-28.41458762493324,0.0002454220134412438,-0.001122683054739948,9.678471692821557e-05,2025-03-24 11:05:17.362953,-28.41458762493324,0.00024508513159179554,-0.0012016791469328103,9.28974458357125e-05,2025-03-24 11:05:17.362953,True
493,0xdb10,0xdb2a,None,None,14.0,18.0,22.137407492179747,0.00024565193539161014,-0.0014171730120793868,9.67171501535675e-05,2025-03-24 10:01:17.271488,22.137407492179747,0.0002460787766783214,-0.0015480489340589654,0.00010231173399916308,2025-03-24 10:01:17.271488,11.699092088197148,0.00024552751566201384,-0.0014076299058483066,9.674030713797183e-05,2025-03-24 10:19:22.755039,11.699092088197148,0.0002460169919511118,-0.0015205661172961182,0.00010245230563353759,2025-03-24 10:19:22.755039,-28.41458762493324,0.00024521073285487145,-0.0013300400609309593,9.677999143549441e-05,2025-03-24 11:05:17.369958,-28.41458762493324,0.0002460941235256022,-0.0015040639623197238,0.00010302948046373106,2025-03-24 11:05:17.369958,True
494,0xdb40,0xdb5a,None,None,6.5,10.5,22.137407492179747,0.0002451535986991439,-0.0017277712868057349,9.842571354725185e-05,2025-03-24 10:01:17.279274,22.137407492179747,0.0002455840760445161,-0.001223076216651131,9.291087073083185e-05,2025-03-24 10:01:17.279274,11.699092088197148,0.0002445950376877978,-0.0016355262668168447,9.853415504117825e-05,2025-03-24 10:19:22.763754,11.699092088197148,0.0002450898025092166,-0.0011068280275974285,9.297520049355105e-05,2025-03-24 10:19:22.763754,-28.41458762493324,0.00024250363361309163,-0.0015698311272619447,9.849529480168373e-05,2025-03-24 11:05:17.376960,-28.41458762493324,0.0002439594423364493,-0.001078363940171967,9.289448128337261e-05,2025-03-24 11:05:17.376960,True
